"id"	"user_id"	"card_front"	"card_back"	"card_createdate"	"date_modified"
"710"	"1"	"1187"	"1615"	"6/16/2016 16:27:00"	""
"711"	"1"	"1188"	"1616"	"6/16/2016 16:27:00"	""
"712"	"1"	"1189"	"1617"	"6/16/2016 16:27:00"	""
"713"	"1"	"1190"	"1618"	"6/16/2016 16:27:00"	""
"714"	"1"	"1191"	"1619"	"6/16/2016 16:27:00"	""
"715"	"1"	"1192"	"1620"	"6/16/2016 16:27:00"	""
"716"	"1"	"1193"	"1621"	"6/16/2016 16:27:00"	""
"717"	"1"	"1194"	"1622"	"6/16/2016 16:27:00"	""
"718"	"1"	"1195"	"1623"	"6/16/2016 16:27:00"	""
"719"	"1"	"1196"	"1624"	"6/16/2016 16:27:00"	""
"720"	"1"	"1197"	"1625"	"6/16/2016 16:27:00"	""
"721"	"1"	"1198"	"1626"	"6/16/2016 16:27:00"	""
"722"	"1"	"1199"	"1627"	"6/16/2016 16:27:00"	""
"723"	"1"	"1200"	"1628"	"6/16/2016 16:27:00"	""
"724"	"1"	"1201"	"1629"	"6/16/2016 16:27:00"	""
"725"	"1"	"1202"	"1630"	"6/16/2016 16:27:00"	""
"726"	"1"	"73"	"1631"	"6/16/2016 16:27:00"	""
"727"	"1"	"326"	"1632"	"6/16/2016 16:27:00"	""
"728"	"1"	"257"	"1633"	"6/16/2016 16:27:00"	""
"729"	"1"	"1203"	"1634"	"6/16/2016 16:27:00"	""
"730"	"1"	"1204"	"1635"	"6/16/2016 16:27:00"	""
"731"	"1"	"1205"	"1636"	"6/16/2016 16:27:00"	""
"732"	"1"	"1206"	"1637"	"6/16/2016 16:27:00"	""
"733"	"1"	"1207"	"1638"	"6/16/2016 16:27:00"	""
"734"	"1"	"1208"	"1639"	"6/16/2016 16:27:00"	""
"735"	"1"	"1209"	"1640"	"6/16/2016 16:27:00"	""
"736"	"1"	"1210"	"1641"	"6/16/2016 16:27:00"	""
"737"	"1"	"1211"	"1642"	"6/16/2016 16:27:00"	""
"738"	"1"	"1212"	"1643"	"6/16/2016 16:27:00"	""
"739"	"1"	"1213"	"1644"	"6/16/2016 16:27:00"	""
"740"	"1"	"1214"	"1645"	"6/16/2016 16:27:00"	""
"741"	"1"	"1215"	"1646"	"6/16/2016 16:27:00"	""
"742"	"1"	"1216"	"1647"	"6/16/2016 16:27:00"	""
"743"	"1"	"1217"	"1648"	"6/16/2016 16:27:00"	""
"744"	"1"	"1218"	"1649"	"6/16/2016 16:27:00"	""
"745"	"1"	"1219"	"1650"	"6/16/2016 16:27:00"	""
"746"	"1"	"1220"	"1651"	"6/16/2016 16:27:00"	""
"747"	"1"	"1221"	"1652"	"6/16/2016 16:27:00"	""
"748"	"1"	"1222"	"1653"	"6/16/2016 16:27:00"	""
"749"	"1"	"1223"	"1654"	"6/16/2016 16:27:00"	""
"750"	"1"	"1224"	"1655"	"6/16/2016 16:27:00"	""
"751"	"1"	"1225"	"1656"	"6/16/2016 16:27:00"	""
"752"	"1"	"1226"	"1657"	"6/16/2016 16:27:00"	""
"753"	"1"	"1227"	"1658"	"6/16/2016 16:27:00"	""
"754"	"1"	"1228"	"1659"	"6/16/2016 16:27:00"	""
"755"	"1"	"1229"	"1660"	"6/16/2016 16:27:00"	""
"756"	"1"	"1230"	"1661"	"6/16/2016 16:27:00"	""
"757"	"1"	"1231"	"1662"	"6/16/2016 16:27:00"	""
"758"	"1"	"1232"	"1663"	"6/16/2016 16:27:00"	""
"759"	"1"	"1233"	"1664"	"6/16/2016 16:27:00"	""
"760"	"1"	"129"	"1665"	"6/16/2016 16:27:00"	""
"761"	"1"	"392"	"1666"	"6/16/2016 16:27:00"	""
"762"	"1"	"1234"	"1667"	"6/16/2016 16:27:00"	""
"763"	"1"	"1235"	"1668"	"6/16/2016 16:27:00"	""
"764"	"1"	"1236"	"1669"	"6/16/2016 16:27:00"	""
"765"	"1"	"1237"	"1670"	"6/16/2016 16:27:00"	""
"766"	"1"	"1238"	"1671"	"6/16/2016 16:27:00"	""
"767"	"1"	"104"	"1672"	"6/16/2016 16:27:00"	""
"768"	"1"	"1239"	"1673"	"6/16/2016 16:27:00"	""
"769"	"1"	"1240"	"1674"	"6/16/2016 16:27:00"	""
"770"	"1"	"1241"	"1675"	"6/16/2016 16:27:00"	""
"771"	"1"	"1242"	"1676"	"6/16/2016 16:27:00"	""
"772"	"1"	"1243"	"1677"	"6/16/2016 16:27:00"	""
"773"	"1"	"1244"	"1678"	"6/16/2016 16:27:00"	""
"774"	"1"	"1245"	"1679"	"6/16/2016 16:27:00"	""
"775"	"1"	"1246"	"1680"	"6/16/2016 16:27:00"	""
"776"	"1"	"1247"	"1681"	"6/16/2016 16:27:00"	""
"777"	"1"	"1248"	"1682"	"6/16/2016 16:27:00"	""
"778"	"1"	"1249"	"1683"	"6/16/2016 16:27:00"	""
"779"	"1"	"1250"	"1684"	"6/16/2016 16:27:00"	""
"780"	"1"	"1251"	"1685"	"6/16/2016 16:27:00"	""
"781"	"1"	"1252"	"1686"	"6/16/2016 16:27:00"	""
"782"	"1"	"1253"	"1687"	"6/16/2016 16:27:00"	""
"783"	"1"	"351"	"1688"	"6/16/2016 16:27:00"	""
"784"	"1"	"1254"	"1689"	"6/16/2016 16:27:00"	""
"785"	"1"	"1255"	"1690"	"6/16/2016 16:27:00"	""
"786"	"1"	"1256"	"1691"	"6/16/2016 16:27:00"	""
"787"	"1"	"1257"	"1692"	"6/16/2016 16:27:00"	""
"788"	"1"	"1258"	"1693"	"6/16/2016 16:27:00"	""
"789"	"1"	"1259"	"1694"	"6/16/2016 16:27:00"	""
"790"	"1"	"1260"	"1695"	"6/16/2016 16:27:00"	""
"791"	"1"	"1261"	"1696"	"6/16/2016 16:27:00"	""
"792"	"1"	"412"	"1697"	"6/16/2016 16:27:00"	""
"793"	"1"	"1262"	"1698"	"6/16/2016 16:27:00"	""
"794"	"1"	"180"	"1699"	"6/16/2016 16:27:00"	""
"795"	"1"	"1263"	"1700"	"6/16/2016 16:27:00"	""
"796"	"1"	"1264"	"1701"	"6/16/2016 16:27:00"	""
"797"	"1"	"1265"	"1702"	"6/16/2016 16:27:00"	""
"798"	"1"	"1266"	"1703"	"6/16/2016 16:27:00"	""
"799"	"1"	"1267"	"1704"	"6/16/2016 16:27:00"	""
"800"	"1"	"1268"	"1705"	"6/16/2016 16:27:00"	""
"801"	"1"	"1269"	"1706"	"6/16/2016 16:27:00"	""
"802"	"1"	"1270"	"1707"	"6/16/2016 16:27:00"	""
"803"	"1"	"1271"	"1708"	"6/16/2016 16:27:00"	""
"804"	"1"	"1272"	"1709"	"6/16/2016 16:27:00"	""
"805"	"1"	"1273"	"1710"	"6/16/2016 16:27:00"	""
"806"	"1"	"1274"	"1711"	"6/16/2016 16:27:00"	""
"807"	"1"	"1275"	"1712"	"6/16/2016 16:27:00"	""
"808"	"1"	"1276"	"1713"	"6/16/2016 16:27:00"	""
"809"	"1"	"1277"	"1714"	"6/16/2016 16:27:00"	""
"810"	"1"	"1278"	"1715"	"6/16/2016 16:27:00"	""
"811"	"1"	"1279"	"1716"	"6/16/2016 16:27:00"	""
"812"	"1"	"1280"	"1717"	"6/16/2016 16:27:00"	""
"813"	"1"	"1281"	"1718"	"6/16/2016 16:27:00"	""
"814"	"1"	"1282"	"1719"	"6/16/2016 16:27:00"	""
"815"	"1"	"1283"	"1720"	"6/16/2016 16:27:00"	""
"816"	"1"	"1284"	"1721"	"6/16/2016 16:27:00"	""
"817"	"1"	"1285"	"1722"	"6/16/2016 16:27:00"	""
"818"	"1"	"1286"	"1723"	"6/16/2016 16:27:00"	""
"819"	"1"	"1287"	"1724"	"6/16/2016 16:27:00"	""
"820"	"1"	"1288"	"1725"	"6/16/2016 16:27:00"	""
"821"	"1"	"1289"	"1726"	"6/16/2016 16:27:00"	""
"822"	"1"	"1290"	"1727"	"6/16/2016 16:27:00"	""
"823"	"1"	"1291"	"1728"	"6/16/2016 16:27:00"	""
"824"	"1"	"1292"	"1729"	"6/16/2016 16:27:00"	""
"825"	"1"	"1293"	"1730"	"6/16/2016 16:27:00"	""
"826"	"1"	"1294"	"1731"	"6/16/2016 16:27:00"	""
"827"	"1"	"1295"	"1732"	"6/16/2016 16:27:00"	""
"828"	"1"	"1296"	"1733"	"6/16/2016 16:27:00"	""
"829"	"1"	"1297"	"1734"	"6/16/2016 16:27:00"	""
"830"	"1"	"1298"	"1735"	"6/16/2016 16:27:00"	""
"831"	"1"	"1299"	"1736"	"6/16/2016 16:27:00"	""
"832"	"1"	"1300"	"1737"	"6/16/2016 16:27:00"	""
"833"	"1"	"1301"	"1738"	"6/16/2016 16:27:00"	""
"834"	"1"	"421"	"1739"	"6/16/2016 16:27:00"	""
"835"	"1"	"1302"	"1740"	"6/16/2016 16:27:00"	""
"836"	"1"	"1303"	"1741"	"6/16/2016 16:27:00"	""
"837"	"1"	"302"	"1742"	"6/16/2016 16:27:00"	""
"838"	"1"	"1304"	"1743"	"6/16/2016 16:27:00"	""
"839"	"1"	"1305"	"1744"	"6/16/2016 16:27:00"	""
"840"	"1"	"1306"	"1745"	"6/16/2016 16:27:00"	""
"841"	"1"	"1307"	"1746"	"6/16/2016 16:27:00"	""
"842"	"1"	"1308"	"1747"	"6/16/2016 16:27:00"	""
"843"	"1"	"1309"	"1748"	"6/16/2016 16:27:00"	""
"844"	"1"	"1310"	"1749"	"6/16/2016 16:27:00"	""
"845"	"1"	"1311"	"1750"	"6/16/2016 16:27:00"	""
"846"	"1"	"1312"	"1751"	"6/16/2016 16:27:00"	""
"847"	"1"	"1313"	"1752"	"6/16/2016 16:27:00"	""
"848"	"1"	"1314"	"1753"	"6/16/2016 16:27:00"	""
"849"	"1"	"1315"	"1754"	"6/16/2016 16:27:00"	""
"850"	"1"	"1316"	"1755"	"6/16/2016 16:27:00"	""
"851"	"1"	"1317"	"1756"	"6/16/2016 16:27:00"	""
"852"	"1"	"1318"	"1757"	"6/16/2016 16:27:00"	""
"853"	"1"	"1319"	"1758"	"6/16/2016 16:27:00"	""
"854"	"1"	"493"	"1759"	"6/16/2016 16:27:00"	""
"855"	"1"	"87"	"1760"	"6/16/2016 16:27:00"	""
"856"	"1"	"1320"	"1761"	"6/16/2016 16:27:00"	""
"857"	"1"	"1321"	"1762"	"6/16/2016 16:27:00"	""
"858"	"1"	"1322"	"1763"	"6/16/2016 16:27:00"	""
"859"	"1"	"1323"	"1764"	"6/16/2016 16:27:00"	""
"860"	"1"	"1324"	"1765"	"6/16/2016 16:27:00"	""
"861"	"1"	"1325"	"1766"	"6/16/2016 16:27:00"	""
"862"	"1"	"1326"	"1767"	"6/16/2016 16:27:00"	""
"863"	"1"	"1327"	"1768"	"6/16/2016 16:27:00"	""
"864"	"1"	"1328"	"1769"	"6/16/2016 16:27:00"	""
"865"	"1"	"1329"	"1770"	"6/16/2016 16:27:00"	""
"866"	"1"	"45"	"1771"	"6/16/2016 16:27:00"	""
"867"	"1"	"1330"	"1772"	"6/16/2016 16:27:00"	""
"868"	"1"	"269"	"1773"	"6/16/2016 16:27:00"	""
"869"	"1"	"1331"	"1774"	"6/16/2016 16:27:00"	""
"870"	"1"	"1332"	"1775"	"6/16/2016 16:27:00"	""
"871"	"1"	"1333"	"1776"	"6/16/2016 16:27:00"	""
"872"	"1"	"1334"	"1777"	"6/16/2016 16:27:00"	""
"873"	"1"	"1335"	"1778"	"6/16/2016 16:27:00"	""
"874"	"1"	"1336"	"1779"	"6/16/2016 16:27:00"	""
"875"	"1"	"1337"	"1780"	"6/16/2016 16:27:00"	""
"876"	"1"	"1338"	"1781"	"6/16/2016 16:27:00"	""
"877"	"1"	"1339"	"1782"	"6/16/2016 16:27:00"	""
"878"	"1"	"1340"	"1783"	"6/16/2016 16:27:00"	""
"879"	"1"	"1341"	"1784"	"6/16/2016 16:27:00"	""
"880"	"1"	"1342"	"1785"	"6/16/2016 16:27:00"	""
"881"	"1"	"1343"	"1786"	"6/16/2016 16:27:00"	""
"882"	"1"	"1344"	"1787"	"6/16/2016 16:27:00"	""
"883"	"1"	"1345"	"1788"	"6/16/2016 16:27:00"	""
"884"	"1"	"1346"	"1789"	"6/16/2016 16:27:00"	""
"885"	"1"	"1347"	"1790"	"6/16/2016 16:27:00"	""
"886"	"1"	"1348"	"1791"	"6/16/2016 16:27:00"	""
"887"	"1"	"1349"	"1792"	"6/16/2016 16:27:00"	""
"888"	"1"	"1350"	"1793"	"6/16/2016 16:27:00"	""
"889"	"1"	"1351"	"1794"	"6/16/2016 16:27:00"	""
"890"	"1"	"1352"	"1795"	"6/16/2016 16:27:00"	""
"891"	"1"	"1353"	"1796"	"6/16/2016 16:27:00"	""
"892"	"1"	"402"	"1797"	"6/16/2016 16:27:00"	""
"893"	"1"	"1354"	"1798"	"6/16/2016 16:27:00"	""
"894"	"1"	"1355"	"1799"	"6/16/2016 16:27:00"	""
"895"	"1"	"1356"	"1800"	"6/16/2016 16:27:00"	""
"896"	"1"	"1357"	"1801"	"6/16/2016 16:27:00"	""
"897"	"1"	"1358"	"1802"	"6/16/2016 16:27:00"	""
"898"	"1"	"1359"	"1803"	"6/16/2016 16:27:00"	""
"899"	"1"	"1360"	"1804"	"6/16/2016 16:27:00"	""
"900"	"1"	"1361"	"1805"	"6/16/2016 16:27:00"	""
"901"	"1"	"1362"	"1806"	"6/16/2016 16:27:00"	""
"902"	"1"	"1363"	"1807"	"6/16/2016 16:27:00"	""
"903"	"1"	"1364"	"1808"	"6/16/2016 16:27:00"	""
"904"	"1"	"1365"	"1809"	"6/16/2016 16:27:00"	""
"905"	"1"	"1366"	"1810"	"6/16/2016 16:27:00"	""
"906"	"1"	"1367"	"1811"	"6/16/2016 16:27:00"	""
"907"	"1"	"1368"	"1812"	"6/16/2016 16:27:00"	""
"908"	"1"	"1369"	"1813"	"6/16/2016 16:27:00"	""
"909"	"1"	"1370"	"1814"	"6/16/2016 16:27:00"	""
"910"	"1"	"1371"	"1815"	"6/16/2016 16:27:00"	""
"911"	"1"	"1372"	"1816"	"6/16/2016 16:27:00"	""
"912"	"1"	"1373"	"1817"	"6/16/2016 16:27:00"	""
"913"	"1"	"1374"	"1818"	"6/16/2016 16:27:00"	""
"914"	"1"	"1375"	"1819"	"6/16/2016 16:27:00"	""
"915"	"1"	"1376"	"1820"	"6/16/2016 16:27:00"	""
"916"	"1"	"1377"	"1821"	"6/16/2016 16:27:00"	""
"917"	"1"	"1378"	"1822"	"6/16/2016 16:27:00"	""
"918"	"1"	"1379"	"1823"	"6/16/2016 16:27:00"	""
"919"	"1"	"93"	"1824"	"6/16/2016 16:27:00"	""
"920"	"1"	"1380"	"1825"	"6/16/2016 16:27:00"	""
"921"	"1"	"1381"	"1826"	"6/16/2016 16:27:00"	""
"922"	"1"	"1382"	"1827"	"6/16/2016 16:27:00"	""
"923"	"1"	"1383"	"1828"	"6/16/2016 16:27:00"	""
"924"	"1"	"1384"	"1829"	"6/16/2016 16:27:00"	""
"925"	"1"	"254"	"1830"	"6/16/2016 16:27:00"	""
"926"	"1"	"1385"	"1831"	"6/16/2016 16:27:00"	""
"927"	"1"	"1386"	"1832"	"6/16/2016 16:27:00"	""
"928"	"1"	"1387"	"1833"	"6/16/2016 16:27:00"	""
"929"	"1"	"1388"	"1834"	"6/16/2016 16:27:00"	""
"930"	"1"	"1389"	"1835"	"6/16/2016 16:27:00"	""
"931"	"1"	"1390"	"1836"	"6/16/2016 16:27:00"	""
"932"	"1"	"1391"	"1837"	"6/16/2016 16:27:00"	""
"933"	"1"	"1392"	"1838"	"6/16/2016 16:27:00"	""
"934"	"1"	"92"	"1839"	"6/16/2016 16:27:00"	""
"935"	"1"	"1393"	"1840"	"6/16/2016 16:27:00"	""
"936"	"1"	"1394"	"1841"	"6/16/2016 16:27:00"	""
"937"	"1"	"409"	"1842"	"6/16/2016 16:27:00"	""
"938"	"1"	"183"	"1843"	"6/16/2016 16:27:00"	""
"939"	"1"	"1395"	"1844"	"6/16/2016 16:27:00"	""
"940"	"1"	"1396"	"1845"	"6/16/2016 16:27:00"	""
"941"	"1"	"1397"	"1846"	"6/16/2016 16:27:00"	""
"942"	"1"	"1398"	"1847"	"6/16/2016 16:27:00"	""
"943"	"1"	"495"	"1848"	"6/16/2016 16:27:00"	""
"944"	"1"	"1399"	"1849"	"6/16/2016 16:27:00"	""
"945"	"1"	"1400"	"1850"	"6/16/2016 16:27:00"	""
"946"	"1"	"1401"	"1851"	"6/16/2016 16:27:00"	""
"947"	"1"	"1402"	"1852"	"6/16/2016 16:27:00"	""
"948"	"1"	"1403"	"1853"	"6/16/2016 16:27:00"	""
"949"	"1"	"1404"	"1854"	"6/16/2016 16:27:00"	""
"950"	"1"	"1405"	"1855"	"6/16/2016 16:27:00"	""
"951"	"1"	"1406"	"1856"	"6/16/2016 16:27:00"	""
"952"	"1"	"1407"	"1857"	"6/16/2016 16:27:00"	""
"953"	"1"	"1408"	"1858"	"6/16/2016 16:27:00"	""
"954"	"1"	"1409"	"1859"	"6/16/2016 16:27:00"	""
